Optimal Loss Cost ($\times 10^9$),LCOS,Scenario
0.1310310571135944,24.11429428468907,CL180–50 TWh
4.969285712955065,23.78125405827392,CL180–50 TWh
1.062290527957534,23.62459875722226,CL180–50 TWh
0.6551552855679724,23.6772428577177,CL180–50 TWh
0.6551552855679724,22.76696389633702,CL180–50 TWh
0.6551552855679724,23.5821149662366,CL180–50 TWh
0.04446126565560419,24.29473707455234,CL180–50 TWh
2.964858051283487,20.57311286090115,CL180–50 TWh
5.484987394874452,21.09861424283584,CL180–50 TWh
0.8904029471638834,20.54484893738165,CL180–50 TWh
0.2968009823879611,20.7546538160258,CL180–50 TWh
0.14840049119398052,21.03665350521702,CL180–50 TWh
0.03445687196261861,21.25461530905372,CL180–50 TWh
5.633230297438627,20.75197520442896,CL180–50 TWh
1.203426303317675,20.61251709115337,CL180–50 TWh
0.7420024559699028,20.5950752216097,CL180–50 TWh
0.7420024559699028,19.90660333936059,CL180–50 TWh
0.02536289183573359,21.65303143393631,CL180–50 TWh
0.7420024559699028,20.54187959243391,CL180–50 TWh
3.214007163220227,19.15802160846605,CL180–50 TWh
5.945913251957419,19.65165408805461,CL180–50 TWh
0.9647079458324908,19.10837255455339,CL180–50 TWh
0.32156931527749694,19.31344714630155,CL180–50 TWh
0.1607846576387484,19.58371823783811,CL180–50 TWh
0.03236290359655523,19.93613063372627,CL180–50 TWh
6.106613610118431,19.3228857891597,CL180–50 TWh
0.01488269446251864,20.36927694227767,CL180–50 TWh
1.304054160580167,19.19071395877785,CL180–50 TWh
0.8039232881937426,19.1447384714208,CL180–50 TWh
0.8039232881937426,18.55284979056323,CL180–50 TWh
0.8039232881937426,19.10896895005,CL180–50 TWh
3.3916470366617517,18.36983620540936,CL180–50 TWh
6.274547017824241,18.84561828230211,CL180–50 TWh
1.01768638294976,18.30860308082124,CL180–50 TWh
0.3392287943165867,18.51079934323161,CL180–50 TWh
0.1696143971582933,18.77435036688408,CL180–50 TWh
0.03937735447393842,18.89642117258012,CL180–50 TWh
6.444129369657328,18.52694368137831,CL180–50 TWh
1.375800432079379,18.39871377415838,CL180–50 TWh
0.848071985791467,18.33751692803176,CL180–50 TWh
0.848071985791467,17.79825289680226,CL180–50 TWh
0.848071985791467,18.31110100692074,CL180–50 TWh
4.241572193810961,17.94269553457908,CL180–50 TWh
0.7036395176166786,18.35919891391817,CL180–50 TWh
0.3518197588083393,18.28505887979651,CL180–50 TWh
0.3518197588083393,18.35355747281558,CL180–50 TWh
1.0554592764250181,17.82156039253007,CL180–50 TWh
3.0596192298771463,18.3770611293277,CL180–50 TWh
0.3518197588083393,18.02207637890616,CL180–50 TWh
8.143818612117045,18.0965919149706,CL180–50 TWh
0.01625759173969677,18.92189187770561,CL180–50 TWh
1.426954532087801,17.9165234947347,CL180–50 TWh
0.8795493970208483,17.84586470090623,CL180–50 TWh
0.8795493970208483,17.33902009615333,CL180–50 TWh
0.8795493970208483,17.82524039273674,CL180–50 TWh
0.04893887350842232,18.31454013521681,CL180–50 TWh
2.495324907169122,178.7327856893842,CL360–100 TWh
0.1994781795223416,181.684954701927,CL360–100 TWh
0.1260899694258373,181.0273240447494,CL360–100 TWh
0.1260899694258373,181.6975827032523,CL360–100 TWh
0.2521799388516746,181.628696540493,CL360–100 TWh
4.616351078262877,179.851830891576,CL360–100 TWh
0.7565398165550241,178.5394384548583,CL360–100 TWh
0.1260899694258373,181.0165259448493,CL360–100 TWh
0.38595276554092484,180.958453931369,CL360–100 TWh
0.2521799388516746,181.8591989207171,CL360–100 TWh
0.5043598777033493,181.8591989207171,CL360–100 TWh
0.1260899694258373,181.6403003087952,CL360–100 TWh
1.0087197554066991,181.8591989207171,CL360–100 TWh
4.741117323621334,177.1124004327262,CL360–100 TWh
0.3989563590446832,180.0674979812268,CL360–100 TWh
0.6304498471291868,180.1078447695377,CL360–100 TWh
3.026050151107965,47.62508894262268,CL360–100 TWh
0.11361776833186,48.91292462794372,CL360–100 TWh
0.2417555713462713,48.68576371170037,CL360–100 TWh
5.598192779549737,48.45172516090743,CL360–100 TWh
